Hospital Name,CITY,STATE,Rating,Number of Reviews,Plus Code
"Max Healthcare Super Speciality Hospital W-3, Sector-1, VaishaliVaishali",GHAZIABAD,UTTAR PRADESH,4.6,13332,"J8MM+R6 Ghaziabad, Uttar Pradesh"
Krishna Hospital And Trauma Centre,GHAZIABAD,UTTAR PRADESH,,,
Amicare Hospital Pvt Ltd (Ghaziabad),GHAZIABAD,UTTAR PRADESH,4.3,637,"J9R2+4R Ghaziabad, Uttar Pradesh"
Aarogya Hospital,GHAZIABAD,UTTAR PRADESH,3.7,393,"J7RP+JH New Delhi, Delhi"
Ambay Hospital,GHAZIABAD,UTTAR PRADESH,,,
Columbia Asia Hospital,GHAZIABAD,UTTAR PRADESH,3.8,11,"MC9H+RC Ghaziabad, Uttar Pradesh"
"Navin Hospital ( A Unit Of Navin 
Meditech Pvt Ltd )",GHAZIABAD,UTTAR PRADESH,3.8,389,"J8RQ+H7 Ghaziabad, Uttar Pradesh"
Prem Dharam Hospital And Diagnostics,Ghaziabad,UTTAR PRADESH,,,
Rama Hospital And Resesarch Centre,GHAZIABAD,UTTAR PRADESH,3.6,191,"MJX5+86 Gironi, Uttar Pradesh"
Shree Narayan Hospital,Ghaziabad,UTTAR PRADESH,,,
LYF Hospital,GHAZIABAD,UTTAR PRADESH,4.5,1188,"J9V2+8G Ghaziabad, Uttar Pradesh"
"Atlanta Mediworld Multispeciality Hospital 
& Research Centre",GHAZIABAD,UTTAR PRADESH,,,
Jagmohan Multispeciality Hospital,GHAZIABAD,UTTAR PRADESH,,,
Healing Tree Hospital,GHAZIABAD,UTTAR PRADESH,4.6,2193,"J9X7+V9 Ghaziabad, Uttar Pradesh"
Sharda Hospital (Noida),GREATER NOIDA,UTTAR PRADESH,,,
Promhex Hospital,GREATER NOIDA,UTTAR PRADESH,,,
Dev Nandini Hospital,HAPUR,UTTAR PRADESH,,,
LAxmi Health Care Center & Hospital,Jaunpur,UTTAR PRADESH,,,
Madhuraj Hospital,KANPUR,UTTAR PRADESH,,586,"F8H9+R3 Kanpur, Uttar Pradesh"
"Apollo Spectra Hospitals (Apollo 
Speciality Hospitals Private Ltd)",KANPUR,UTTAR PRADESH,4.6,3623,"F8GP+XQ Kanpur, Uttar Pradesh"
Emerald Multi Specialty Hospital,Kanpur,UTTAR PRADESH,3.3,38,"C8HH+QX Kanpur, Uttar Pradesh"
Guru Teg Bahadur Charitable Hospital,KANPUR,UTTAR PRADESH,3.6,116,"F894+4Q Kanpur, Uttar Pradesh"
JL Rohatgi Hospital,KANPUR,UTTAR PRADESH,,,
Kulwanti Hospital And Research Center,KANPUR,UTTAR PRADESH,,,
Rama Hospital Research Centre,Kanpur,UTTAR PRADESH,,,
SIS Hospital & Research Centre,KANPUR,UTTAR PRADESH,,,
Fortune Hospital,KANPUR,UTTAR PRADESH,4.6,3303,"F7QQ+6M Kanpur, Uttar Pradesh"
Naraina Hospital & Research Centre,KANPUR,UTTAR PRADESH,,,
Lucknow Hospital,LUCKNOW,UTTAR PRADESH,,,
Ajanta Hospital And Ivf Centre Pvt Ltd,LUCKNOW,UTTAR PRADESH,4.6,2788,"RW84+73 Lucknow, Uttar Pradesh"
"Aastha Centre For Geriatric Medicine 
Palliative Care Hospital And Hospice",LUCKNOW,UTTAR PRADESH,,,
Ford Hospital Unit Of Nova Hospital LTD,LUCKNOW,UTTAR PRADESH,4.3,1371,"VX3X+76 Lucknow, Uttar Pradesh"
M.V.Hospital And Research Centre,LUCKNOW,UTTAR PRADESH,,,
Shalimar Hospital,Lucknow,UTTAR PRADESH,4.0,50,"VXGH+C3 Lucknow, Uttar Pradesh"
Ahuja Hospital,LUCKNOW,UTTAR PRADESH,4.0,40,"V232+M3 Lucknow, Uttar Pradesh"
Vinayak Medicare Hospital,LUCKNOW,UTTAR PRADESH,,,
Nayati Multi Superspeciality Hospital,MATHURA,UTTAR PRADESH,,,
Sirohi Hospital And maternity Home,MEERUT,UTTAR PRADESH,,,
Jaswant Rai Speciality Hospital,MEERUT,UTTAR PRADESH,,,
"Yashlok Hospital And Nursing Home Pvt 
Ltd",MEERUT,UTTAR PRADESH,3.7,53,"XPP7+9F Meerut, Uttar Pradesh"
Mrityunjay Hospital,MEERUT,UTTAR PRADESH,4.6,620,"XPQ4+2M Meerut, Uttar Pradesh"
Chhatrapati Shivaji Subharti Hospital,MEERUT,UTTAR PRADESH,,,
Meerut Critical Care Hospital,MEERUT,UTTAR PRADESH,,,
"Anand Hospital(Anand Nirogdham 
Hospital Pvt Ltd)",MEERUT,UTTAR PRADESH,,,
Bhagya Shree Hospital,MEERUT,UTTAR PRADESH,3.4,104,"XP8P+98 Meerut, Uttar Pradesh"
Bhupal Hospital Meerut,MEERUT,UTTAR PRADESH,,19,"XPR4+FC Meerut, Uttar Pradesh"
Iimt Life Line Hospital,MEERUT,UTTAR PRADESH,,,
Kmc Hospital And Research Centre,MEERUT,UTTAR PRADESH,,,
"Metro Hospital And Heart 
Institute(Meerut)",MEERUT,UTTAR PRADESH,,,
Sm Hospital,MEERUT,UTTAR PRADESH,,,
Nutema Hospital,MEERUT,UTTAR PRADESH,,,
Nexaa Hospital,MEERUT,UTTAR PRADESH,,,
CNS Hospital,MEERUT,UTTAR PRADESH,4.5,44,"WPPH+77 Meerut, Uttar Pradesh"
Murti Multispeciality Hospital,MEERUT,UTTAR PRADESH,,,"XPVG+43 Meerut, Uttar Pradesh"
Om Trauma And Neuro Hospital,MEERUT,UTTAR PRADESH,4.3,149,
Silver Cross Hospital And Trauma Centre,MEERUT,UTTAR PRADESH,3.8,14,"XP6W+F7 Meerut, Uttar Pradesh"
Yug Hospital,MEERUT,UTTAR PRADESH,3.7,21,
Navjeevan Hospital,MEERUT,UTTAR PRADESH,3.5,41,"XP9P+G5 Meerut, Uttar Pradesh"
Mediverve Hospital,MEERUT,UTTAR PRADESH,2.9,15,"XP5X+QC Meerut, Uttar Pradesh"
Capital Hospital,MEERUT,UTTAR PRADESH,3.3,39,"WPXF+85 Meerut, Uttar Pradesh"
Cosmos Hospital,MORADABAD,UTTAR PRADESH,3.3,419,"VPVH+JJ Moradabad, Uttar Pradesh"
"Asian Vivekanand Super Specialty 
Hospital",MORADABAD,UTTAR PRADESH,4.6,2160,"VPMP+GP Moradabad, Uttar Pradesh"
Sri Sai Hospital (Moradabad),MORADABAD,UTTAR PRADESH,4.3,753,"RQR3+53 Moradabad, Uttar Pradesh"
RSD Hospital And Research Centre,MORADABAD,UTTAR PRADESH,,3,"VQF3+5R Moradabad, Uttar Pradesh"
"Sahu Rameshwar saran Kothiwal 
Hospital(SRSK)",MORADABAD,UTTAR PRADESH,,,
"Neo Hospital(Muskan Medical Centre 
Pvt.Ltd)",NOIDA,UTTAR PRADESH,4.2,1983,"H99C+W3 Noida, Uttar Pradesh"
Apollo Hospital Noida,NOIDA,UTTAR PRADESH,4.7,5583,"H8HM+QX Noida, Uttar Pradesh"
"Kailash Hospital And Research Centre Ltd H-33, Sector-27,Noida",NOIDA,UTTAR PRADESH,4.6,10840,"H8HJ+3M Noida, Uttar Pradesh"
Metro Hospital And Heart Institute,NOIDA,UTTAR PRADESH,,,
Navin Hospital Pvt Ltd (G. Noida),NOIDA,UTTAR PRADESH,3.7,418,"FGH9+2C Greater Noida, Uttar Pradesh"
Kailash Hospitals Ltd (Greater Noida),NOIDA,UTTAR PRADESH,4.6,3830,"FGC4+74 Greater Noida, Uttar Pradesh"
Surbhi Hospital Pvt Ltd,NOIDA,UTTAR PRADESH,4.0,933,"H9H6+MG Noida, Uttar Pradesh"
Prakash Hospital Pvt Ltd,NOIDA,UTTAR PRADESH,4.1,679,"H8PX+6Q Noida, Uttar Pradesh"
Metro Multi Speciality Hospital,NOIDA,UTTAR PRADESH,3.9,1397,"H8WQ+W5 Noida, Uttar Pradesh"
Astha Hospital Noida,NOIDA,UTTAR PRADESH,,138,
"Prayag Hospital And Research Centre 
Pvt.Ltd",NOIDA,UTTAR PRADESH,,5,"FGW9+32 Noida, Uttar Pradesh"
Indo Gulf Diagnostics And Hospital,NOIDA,UTTAR PRADESH,4.3,727,"H8GG+VR Noida, Uttar Pradesh"
Vinayak Hospital,NOIDA,UTTAR PRADESH,4.1,544,"H8CH+F7 Noida, Uttar Pradesh"
Yatharth Wellness Hospital (Noida),NOIDA,UTTAR PRADESH,4.6,8124,"FG25+MR Greater Noida, Uttar Pradesh"
Jaypee Hospital,NOIDA,UTTAR PRADESH,4.4,9391,"G98C+5H Noida, Uttar Pradesh"
Durga Hospital,NOIDA,UTTAR PRADESH,2.3,53,"GGWW+RJ Dadri, Uttar Pradesh"
Felix Hospital,NOIDA,UTTAR PRADESH,4.8,20688,"GC45+8C Noida, Uttar Pradesh"
Fortis Hospital Noida,NOIDA,UTTAR PRADESH,4.0,4781,"J99F+F2 Noida, Uttar Pradesh"
Green City Hospital,NOIDA,UTTAR PRADESH,3.2,169,"FGMG+FQ Greater Noida, Uttar Pradesh"
Shri Ram Singh Multi Speciality Hospital,NOIDA,UTTAR PRADESH,4.8,3424,"H9VP+P3 Noida, Uttar Pradesh"
Samvedna Hospital,Varanasi,UTTAR PRADESH,,,
Surya Super Speciality Hospital,VARANASI,UTTAR PRADESH,3.7,298,"8X4J+46 Varanasi, Uttar Pradesh"
Bhargava Hospital And Trauma Centre,Varanasi,UTTAR PRADESH,,,
Pmc Hospital Pvt Ltd,VARANASI,UTTAR PRADESH,4.1,93,"72Q2+3M Varanasi, Uttar Pradesh"
Archana Hospital And Lithotripsy Centre,DEHRADUN,UTTARAKHAND,2.8,121,"82MC+2W Dehradun, Uttarakhand"
Max Super Specialty Hospital,DEHRADUN,UTTARAKHAND,4.2,4191,"93FF+9Q Dehradun, Uttarakhand"
Himalayan Hospital A Unit of SRHU,DEHRADUN,UTTARAKHAND,,,
Fortis Escorts Hospital Dehradun,DEHRADUN,UTTARAKHAND,3.6,90,
Krishna Hospital And Research Centre,HALDWANI,UTTARAKHAND,3.5,494,"6GHJ+GV Haldwani, Uttarakhand"
Sai Hospital Kaladhungi Road,HALDWANI,UTTARAKHAND,3.9,436,"6G89+W6 Haldwani, Uttarakhand"
Matrix Hospital & accident Care,HALDWANI,UTTARAKHAND,4.2,208,"6GC6+JC Haldwani, Uttarakhand"
City Hospital Haridwar,HARIDWAR,UTTARAKHAND,,12,
"Metro Hospital And Heart Institute (A 
Unit Of Sunhill Hospital Pvt Ltd)",HARIDWAR,UTTARAKHAND,3.1,460,"X387+X3 Haridwar, Uttarakhand"
"Yog Mata Pilot Baba Multispeciality 
Hospital",HARIDWAR,UTTARAKHAND,,,
Jeevandeep Hospital,RUDRAPUR,UTTARAKHAND,,26,"XCM2+R5 Rudrapur, Uttarakhand"
MP Memorial Hospital,"UDHAMSINGHNAGA
R",UTTARAKHAND,3.9,12,"6X98+P6 Kashipur, Uttarakhand"
Anand Hospital & Research Centre,"UDHAMSINGHNAGA
R",UTTARAKHAND,4.0,86,"WXF8+GC Khatima, Uttarakhand"
Shree Krishna Hospital(Kashipur),"UDHAMSINGHNAGA
R",UTTARAKHAND,3.2,145,
"Sahota Super Speciality Hospital And 
Neurotrauma Centre","UDHAMSINGHNAGA
R",UTTARAKHAND,4.8,2007,"6X33+WQ Kashipur, Uttarakhand"
Lila Hospital Pvt Ltd,BEHRAMPORE,WEST BENGAL,,13,
Kisholoy Childrens Hospital,BURDHWAN,WEST BENGAL,4.5,435,"6VFJ+Q5 Bardhaman, West Bengal"
Diamond Hospital Pvt Ltd Andal,Durgapur,WEST BENGAL,3.0,12,"H6R4+XM Ukhra, West Bengal"
"Iq City Narayana Multispeciality 
Hospital(A Division Of Iq City 
Foundation)",DURGAPUR,WEST BENGAL,3.0,56,"H8CP+9Q Durgapur, West Bengal"
Healthworld Hospitals,DURGAPUR,WEST BENGAL,3.8,2374,"G7QQ+XM Durgapur, West Bengal"
We Care Hospital,HOOGHLY,WEST BENGAL,3.1,230,"M87R+JG Uttarpara, West Bengal"
Kamala Ray Hospital Pvt Ltd,HOOGLI,WEST BENGAL,3.4,192,"M9M3+CR Debaipukur, West Bengal"
Relife Multispecialty Hospital,HOOGLI,WEST BENGAL,2.5,176,"M9M3+RV Debaipukur, West Bengal"
Narayana Multispeciality Hospital,HOWRAH,WEST BENGAL,,4758,"H78C+X5 Howrah, West Bengal"
"Sebabrata Super Specialist Hospital And 
Diagnostic Centre Pvt Ltd",HOWRAH,WEST BENGAL,3.4,146,
"Narayana Superspeciality Hospital (Unit 
Of Meridian Research And Hospital Ltd",HOWRAH,WEST BENGAL,4.7,14433,"H865+X6 Howrah, West Bengal"
"Sanjiban Hospital(A Unit Of Hybridization 
Udyog)",HOWRAH,WEST BENGAL,,,"H882+HP Howrah, West Bengal"
Ideal Clinic and Hospital Pvt Ltd,Howrah,WEST BENGAL,2.7,25,"F39V+8V Howrah, West Bengal"
Shree Jain Hospital And Research Centre,HOWRAH,WEST BENGAL,4.7,2737,
MCS Diagnostic and Hospital Pvt Ltd,HOWRAH,WEST BENGAL,3.5,56,"G5H2+MJ Panchla, West Bengal"
Medica Superspecialty Hospital,KOLKATA,WEST BENGAL,4.5,12888,"FCV2+M7 Kolkata, West Bengal"
Health Point Multispeciality Hospital,KOLKATA,WEST BENGAL,3.2,243,"G9J3+CC Kolkata, West Bengal"
Apollo Gleneagle Hospital Ltd,KOLKATA,WEST BENGAL,,27780,"HCF2+8C Kolkata, West Bengal"
"North City Hospital And Neuro Institute 
Pvt Ltd",KOLKATA,WEST BENGAL,3.6,691,"H9QV+PF Kolkata, West Bengal"
Zenith Super Specialist Hospital,KOLKATA,WEST BENGAL,,,
Eco Hospital And Diagnostics,KOLKATA,WEST BENGAL,3.0,167,"PFFV+G3 Kolkata, West Bengal"
AMRI Hospitals Salt Lake,KOLKATA,WEST BENGAL,4.7,21150,"HC96+9M Kolkata, West Bengal"
Anandalok Hospital,KOLKATA,WEST BENGAL,,448,"HCMF+W6 Kolkata, West Bengal"
"Peerless Hospital And BK Roy Reseasrch 
Centre",KOLKATA,WEST BENGAL,4.0,11,"F9JV+9G Kolkata, West Bengal"
GD Hospital And Diabetes Institute,KOLKATA,WEST BENGAL,3.4,692,"H966+RV Kolkata, West Bengal"
"Rotary Narayana Multyspeciality Hospital 
Salt Lake",KOLKATA,WEST BENGAL,3.9,139,"HCHM+29 Kolkata, West Bengal"
"Phoenix Hospitaland Diagnostic Centre 
(Pvt.) Ltd.",KOLKATA,WEST BENGAL,,160,"JCWJ+PV Kolkata, West Bengal"
"BP Poddar Hospital and Medical Research 
Ltd",KOLKATA,WEST BENGAL,4.3,4341,"G86J+PX Kolkata, West Bengal"
"Rg Stone Urology And Laparoscopy 
Hospital",KOLKATA,WEST BENGAL,4.5,975,"G948+8X Kolkata, West Bengal"
Narayana Multispeciality Hospital,KOLKATA,WEST BENGAL,,4758,"H78C+X5 Howrah, West Bengal"
Ils Hospital Dum Dum,KOLKATA,WEST BENGAL,4.6,4749,"JCF8+RV Kolkata, West Bengal"
SVS Marwari Hospital,KOLKATA,WEST BENGAL,,,
Woodlands Multispeciality Hospital Ltd,KOLKATA,WEST BENGAL,3.9,1886,"G8JH+VJ Kolkata, West Bengal"
Sterling Hospital (Kolkata),KOLKATA,WEST BENGAL,4.1,474,"H9X9+X4 Kolkata, West Bengal"
ILS Hospitals (Salt Lake),KOLKATA,WEST BENGAL,,,
ASG Hospital Pvt Ltd Kolkata,KOLKATA,WEST BENGAL,,2207,"HCX2+3Q Kolkata, West Bengal"
Iris Hospital,KOLKATA,WEST BENGAL,4.5,4841,"F9HG+P9 Kolkata, West Bengal"
RSV Hospital Pvt Ltd,KOLKATA,WEST BENGAL,3.9,1199,"G83V+6R Kolkata, West Bengal"
Fortis Hospital And Kidney Institute,KOLKATA,WEST BENGAL,4.5,2592,"G994+8C Kolkata, West Bengal"
Nabajiban Hospital Pvt Ltd,KOLKATA,WEST BENGAL,4.0,302,"H9XF+CC Kolkata, West Bengal"
"Dum Dum Municipal Specialised Hospital 
And Cancer Research Centre",KOLKATA,WEST BENGAL,3.0,207,"JCQ8+G2 North Dumdum, West Bengal"
AMRI Hospital Mukundapur,KOLKATA,WEST BENGAL,4.7,13716,"FCV2+JR Kolkata, West Bengal"
AMRI Hospitals Ltd Dhakuria,KOLKATA,WEST BENGAL,4.7,18570,"G979+23 Kolkata, West Bengal"
Bmrc Hospitals Ltd,KOLKATA,WEST BENGAL,3.7,771,"P9XF+M2 Barrackpore, West Bengal"
Calcutta Heart Clinic And Hospital,KOLKATA,WEST BENGAL,4.4,796,"HCG9+38 Kolkata, West Bengal"
Columbia Asia Hospital(Kolkata),KOLKATA,WEST BENGAL,,3673,"HCC7+X4 Kolkata, West Bengal"
Desun Hospital And Heart Institute,KOLKATA,WEST BENGAL,4.5,6097,"GC73+V7 Kolkata, West Bengal"
Fortis Hospital Anandapur,KOLKATA,WEST BENGAL,,,
"Gems Hospital And Medical Research 
Institute",KOLKATA,WEST BENGAL,3.7,45,"F6XW+WF Maheshtala, West Bengal"
Genesis Hospital,KOLKATA,WEST BENGAL,4.6,424,"G97X+JJ Kolkata, West Bengal"
Lotus Hospital,KOLKATA,WEST BENGAL,3.6,146,"JFPH+2C Kanjialpara, West Bengal"
Nehru Memorial Techno Global Hospital,KOLKATA,WEST BENGAL,4.0,821,"Q989+R2 Barrackpore, West Bengal"
Ohio Hospital And Medical Centre,KOLKATA,WEST BENGAL,4.1,1825,"HFHG+7R Kolkata, West Bengal"
"Remedy Hospital(A Unit Of Remedy 
Medical Services Pvt Ltd)",KOLKATA,WEST BENGAL,,333,"F98Q+4X Kolkata, West Bengal"
Ruby General Hospital Ltd,KOLKATA,WEST BENGAL,4.6,7530,"GC73+C5 Kolkata, West Bengal"
Sahid Khudiram Bose Hospital,KOLKATA,WEST BENGAL,3.3,251,"M97G+6V Kolkata, West Bengal"
"Behala Balananda Brahmachari Hospital 
and Research Center",KOLKATA,WEST BENGAL,3.9,264,"G84C+J7 Kolkata, West Bengal"
Spandan Hospital,KOLKATA,WEST BENGAL,4.5,4344,"JCCM+65 Kolkata, West Bengal"
Peerless Hospital City Diagnostic Centre,KOLKATA,WEST BENGAL,3.5,84,"H9P7+P3 Kolkata, West Bengal"
Dr BK Memorial Hospital,KOLKATA,WEST BENGAL,3.8,29,"MC74+3H North Dumdum, West Bengal"
Debdoot Sevayan Hospital,KOLKATA,WEST BENGAL,4.5,444,"G85V+5H Kolkata, West Bengal"
Baine Hospital,KOLKATA,WEST BENGAL,,,
"Jagannath Gupta Institute of Medical 
Sciences And Hospital (JIMS)",KOLKATA,WEST BENGAL,3.8,851,"F53C+9H Buita, West Bengal"
Baroma Sirona Hospital,Medinipur,WEST BENGAL,4.1,348,"CP5R+7W Uttar Mechogram, West Bengal"
St.Joseph'S Hospital (Medinipur),Medinipur,WEST BENGAL,3.8,121,
Netraalok Hospital,"NORTH 24 
PARGANAS",WEST BENGAL,4.2,125,"VCQH+4F Kolkata, West Bengal"
Care Concern Hospital Pvt Ltd,SERAMPORE,WEST BENGAL,3.3,170,"Q82M+FJ Hooghly, West Bengal"
Paramount Hospital Pvt Ltd,SILIGURI,WEST BENGAL,3.4,306,"PC39+W7 Siliguri, West Bengal"
